duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
128,udp,http,S0,44039,43001,1,1,0,9,1,0,5,1,1,0,1,0,3,0.0,1,0,210,41,0.8862882164557176,0.47251544281958524,0.9769655461266226,0.9839063638971636,0.17396088769622553,0.2781121675538034,0.6455958727498087,133,61,0.8349567750521169,0.6225493962131138,0.12015925873562194,0.887817640335819,0.9958023677799186,0.932133915398283,0.6588554042268422,0.754940200158329,1
647,icmp,ssh,SF,49984,1828,1,0,2,8,3,1,5,0,0,5,1,1,9,0.0,1,0,239,52,0.15137117126327493,0.37822451524334477,0.18693142944144692,0.9097436867126839,0.046196483201628835,0.18443519058426494,0.892058860209694,177,92,0.8425345083518017,0.2078238414588358,0.5345545447560391,0.10466063390789626,0.2888099699540896,0.7205864193706374,0.5664436850866266,0.3293535242499547,0
471,udp,ftp,S0,45368,45028,0,0,2,1,2,1,4,0,1,0,2,0,0,0.0,1,0,38,479,0.15188617233663027,0.5172934821522531,0.44527402476470457,0.8517903386605417,0.579596727412674,0.49751642687443354,0.7328774528838984,21,185,0.3032081937596749,0.5040700797484243,0.6751298858444197,0.8226479271938894,0.14926801266924727,0.76576332104754,0.4717563093908743,0.13823208678533716,0
62,udp,dns,S0,10998,41898,1,2,0,5,3,1,5,0,1,4,5,0,8,0.0,1,1,434,442,0.32855814988579846,0.4131073977271442,0.4881175434337349,0.05257439781100315,0.9126050268831104,0.2759488281571876,0.5083554875645923,104,13,0.42944789707870257,0.5448816860293935,0.4174482838964625,0.2100473372920696,0.24099625799591795,0.09148295792964711,0.4958194726485391,0.3990404520483041,1
138,icmp,ssh,REJ,47063,32123,1,2,2,3,0,0,6,0,0,8,0,1,3,0.0,1,1,267,329,0.05446604736683758,0.19934548947118313,0.8130627972141201,0.10441536949811803,0.17735136165974286,0.7310103491394832,0.9918317924636303,87,163,0.4707059473159374,0.2835071902709394,0.7306790115283902,0.39408364851003186,0.9361255715401346,0.5138758347782336,0.7322379140922876,0.9799144327823803,0
498,udp,ssh,S0,30678,37573,0,2,1,3,2,1,4,0,1,4,1,1,6,0.0,0,0,206,250,0.18245804065249005,0.41236648727468106,0.09922959609464677,0.5689831943041228,0.0070429146241418605,0.07662240199220272,0.26610795616929916,152,163,0.15737158334991042,0.9484251555414929,0.5218622953321788,0.3166024348274129,0.5201602230243957,0.2315829912889994,0.08777291412344057,0.2258814129335759,0
592,icmp,ssh,SF,10682,806,1,2,1,4,1,0,0,1,0,5,0,1,2,0.0,0,0,478,294,0.9652096385457352,0.0722769475731766,0.42864427920853176,0.5314792462818209,0.8054960460322443,0.6640330331113176,0.833191659785454,124,244,0.031068130244456316,0.8424641068355752,0.07417619559431221,0.400155272865399,0.3648180963078569,0.18121804361361726,0.6681806619579052,0.6121586589432291,1
391,udp,ssh,S0,49148,40970,0,1,1,2,2,1,7,1,0,7,4,1,9,0.0,0,1,438,377,0.42818393986717285,0.5757858627744116,0.6285021702362039,0.4579632144895355,0.076795684286734,0.23756001456776987,0.42679037219391935,78,78,0.9469028994605169,0.7223735076327985,0.19201625096794883,0.15049549807258555,0.8733914579092193,0.8103032991233325,0.8958121013985787,0.4329730498397063,0
674,icmp,ssh,REJ,8519,29757,1,2,0,0,2,1,3,1,0,0,6,2,2,0.0,1,0,461,270,0.6320192084224364,0.8536545489411119,0.21515562162405555,0.3967893254145842,0.4137060319100304,0.48927926105160313,0.6487351388757342,89,7,0.24071258566350673,0.07799386640940908,0.8399982232439429,0.503570074403555,0.39499027054903246,0.13503813668054743,0.05778819701986415,0.07102456764932663,0
418,icmp,smtp,REJ,31480,34636,1,1,2,7,4,0,8,0,0,1,7,2,7,0.0,0,1,266,454,0.7261112593446369,0.7252870843545552,0.6274678987660728,0.4312104848643289,0.678887337188785,0.2860899220312606,0.727268470452434,199,153,0.2399489037236313,0.10613001930901944,0.7249127466244395,0.8016425898313673,0.3350085699576958,0.46865163699638523,0.14065333923366674,0.4878766059980595,0
288,udp,dns,S0,19694,14561,0,2,0,4,2,0,9,1,0,8,9,1,7,0.0,0,0,153,412,0.3669614070072005,0.36039404005411124,0.9236648375496527,0.5692979341347952,0.23679758545618013,0.7227686760107956,0.6337540871903363,50,35,0.08337905376875954,0.4927813458649557,0.894761987012495,0.44153401037889695,0.20728252254973556,0.938578239586033,0.7166319367020314,0.7021643286483125,1
378,udp,ssh,REJ,3300,48280,0,1,2,2,2,0,5,0,1,2,0,0,0,0.0,0,1,41,122,0.14722707441051697,0.08707120557730819,0.997518131172675,0.002076517600081207,0.0839625634467267,0.9453070402516367,0.14050730310859327,215,47,0.9285077519437785,0.16071334919098568,0.11755724912093657,0.4906135758981991,0.3777968239094115,0.18583205556534255,0.43728164824461757,0.5132199758278188,1
772,udp,dns,SF,6722,24262,1,0,1,9,3,0,0,0,0,5,6,1,9,0.0,1,1,410,366,0.20658101622178082,0.20214939922527075,0.032451076790675715,0.2607087741328522,0.7700212284558287,0.9170767794698133,0.44295101074793275,175,84,0.579737114939772,0.9782654635294741,0.9902225346150739,0.8487675852813142,0.316684356016926,0.9779934237382346,0.40354862081368836,0.8721060637465811,0
489,tcp,smtp,SF,39986,14899,1,1,0,6,1,0,2,1,0,4,4,1,1,0.0,1,1,10,386,0.31326647658061035,0.5454903404948357,0.2355882282446775,0.5182797206887111,0.6301750848870414,0.5834262151440911,0.5614383779331243,101,27,0.6670368571253539,0.15852023402740945,0.2094067139499336,0.7060581146380308,0.677303959298141,0.994287985761059,0.13696663454423585,0.28893701665758265,1
230,tcp,smtp,S0,24160,48988,1,1,2,6,3,0,2,1,1,1,9,0,7,0.0,0,1,293,338,0.6360684203522257,0.20705708338303286,0.31030711579169745,0.7222160986736462,0.9884904844868048,0.4626103032569784,0.8490437591785968,252,195,0.9115768872630525,0.487467835463974,0.01177987628664201,0.4904544085197847,0.2895827046707271,0.5556171546824029,0.5067700407177881,0.08624917130396492,1
40,tcp,dns,S0,20059,15934,0,2,2,0,3,1,9,0,1,6,0,2,0,0.0,1,1,97,265,0.3982805490890544,0.5439731112849675,0.3991261004449661,0.17415669239539633,0.3443080333199593,0.8183005094393818,0.4436457487985723,197,189,0.3456201689007895,0.3641210568415054,0.9974229390535542,0.25769564818917967,0.5771997464225614,0.17014274017715791,0.12654531119637724,0.9365656116580061,1
27,icmp,http,S0,35822,38197,1,1,1,8,0,1,3,0,0,3,2,1,7,0.0,0,0,426,347,0.006814697900128119,0.23159902476389893,0.2422571575847674,0.546881173787433,0.0617623862901997,0.6833263626277299,0.9187473048042515,245,207,0.6215073111380841,0.639386421454098,0.28107388544511314,0.8849267468449666,0.0658921650319727,0.31610488794089564,0.4766204563105404,0.378196349528219,0
134,udp,ftp,REJ,13575,41844,0,0,0,1,3,0,5,1,1,0,6,1,7,0.0,0,1,274,28,0.5234071850674719,0.8489238694760728,0.20348799455531252,0.7144596838857817,0.7343500353352957,0.18356411421693286,0.4403742230252107,226,213,0.03879945472888746,0.12903640888942491,0.6680194525125599,0.5770204016905583,0.19128915669651436,0.42449283267653515,0.7636152989616567,0.5764055514536334,1
200,icmp,http,SF,7970,36332,0,0,0,4,4,1,6,1,1,3,9,2,1,0.0,0,0,447,462,0.9215133919074179,0.3972714728404597,0.9545538424175,0.4446276579139047,0.5217334188532456,0.8209192136130002,0.5487798592630116,105,203,0.18677252823112933,0.4303164280423909,0.1766823141763052,0.2211476101106934,0.40740527161134876,0.30932422435822293,0.2582643578871635,0.792003126130196,0
839,tcp,http,SF,34911,34157,1,2,0,4,4,0,9,1,0,5,0,2,3,0.0,0,1,389,34,0.812077611008679,0.24555062594449106,0.9185216027705179,0.02708113367005105,0.21320393138913507,0.4288843893947102,0.796285682942801,192,207,0.8312458050899425,0.27470503280714365,0.5802285321991417,0.26911975263801036,0.9369492539086954,0.2806355798765158,0.4807861681797273,0.3243136638755806,0
779,udp,http,REJ,21591,11593,0,0,1,7,0,1,3,1,0,6,6,0,5,0.0,1,1,429,5,0.8252113712596311,0.8123261802470616,0.04699250100311747,0.4492681584656367,0.7817289890047594,0.1889856599711751,0.5830676844221436,59,50,0.7667683563383357,0.887751524671688,0.9040349864545593,0.8031330889362459,0.3772519857156954,0.9722297092163575,0.9920159693968357,0.7161645381776112,1
929,icmp,ssh,SF,31821,40042,1,1,0,7,1,1,5,0,1,6,4,2,8,0.0,1,0,371,395,0.7950580176061312,0.34283896480545073,0.33881302160484816,0.2964448877441531,0.20375548584994374,0.28179735039649245,0.9602180723828246,45,103,0.3506426914571469,0.040585712134695084,0.3201811674284386,0.04414556208745546,0.6640741211998341,0.15336482741574564,0.6866504233540373,0.13541884981782804,0
32,udp,smtp,S0,9503,49976,1,0,1,6,1,0,0,1,0,6,0,2,7,0.0,1,0,229,110,0.32373082561042366,0.11148768783878193,0.40514855367840663,0.9296496077013283,0.2606616548329366,0.26752703024834235,0.6603358305141276,35,229,0.3768106277742125,0.9137274940064593,0.6702539760443592,0.9920921870288201,0.25508722242139814,0.7333279087168623,0.8413567713051986,0.29129374720550527,1
47,icmp,http,S0,47917,17320,1,2,1,6,3,0,7,1,0,2,0,2,7,0.0,1,0,368,293,0.765193833754392,0.5704094914036416,0.23901453466594336,0.12461338567832736,0.09252855436671914,0.5192069746034601,0.522709454067601,185,169,0.5335544335535795,0.8329941385530004,0.1879035887984165,0.13035167971479178,0.12703357597323173,0.00041028943917487126,0.41484760656054576,0.1447106361365199,1
502,udp,smtp,S0,18922,27376,1,1,1,5,3,0,6,1,1,5,0,0,6,0.0,0,0,425,76,0.143161357811193,0.5815642044379887,0.6288728969881755,0.6524759555072321,0.39943227903085443,0.2343700906778755,0.023591967780795864,203,100,0.0002410046851345493,0.29757071644081545,0.6247953987187252,0.7960685253969374,0.05853660008005013,0.5961826694023769,0.7678609231258553,0.8112305584013578,0
406,tcp,dns,SF,12175,43513,1,2,2,5,3,1,8,0,0,7,8,2,8,0.0,1,1,219,348,0.6577161472759535,0.7146956752357342,0.640380746644241,0.05271976633450115,0.41892922393741894,0.12356648740157616,0.41373289758032983,165,28,0.24124433603802786,0.7892906546771047,0.33645035181751015,0.39477531677168287,0.30541349854275135,0.9159430039540524,0.040509172941321836,0.22264923522678537,0
573,tcp,ftp,S0,41124,14199,0,1,0,8,1,0,2,0,0,3,2,2,1,0.0,0,0,64,146,0.6415685666849944,0.24021943320838557,0.8505042283285971,0.4461704378126965,0.5145617903482984,0.12369085061376073,0.29924841926016044,10,126,0.20823180860821444,0.03121356033874756,0.21120825858795167,0.49221618328746686,0.15766102679690797,0.287934094093219,0.12291118254224498,0.7174035554052103,1
727,udp,dns,REJ,21389,15876,0,0,0,5,2,1,1,0,0,7,4,0,2,0.0,1,1,354,66,0.02556979908973467,0.4437713390922451,0.7408692683852178,0.5539794872200806,0.7089642671237775,0.5832761971390966,0.7481056678874892,11,81,0.25048294674976346,0.9668655502933936,0.31318205070363514,0.8806505774645779,0.1740104480161242,0.1855259752577192,0.20307059292006213,0.9432983972456526,1
804,icmp,dns,REJ,47838,8245,1,2,1,1,4,0,0,0,0,1,9,2,9,0.0,1,0,231,391,0.7879701335909316,0.28236791904265623,0.5425733269659556,0.29795493131686546,0.9061009286804258,0.7347592888493786,0.20827767515354578,169,9,0.8059058425334413,0.5265949425897893,0.17884106850779935,0.41291118958921325,0.76075930838695,0.651679794878427,0.40195192461521956,0.527772209068877,1
98,tcp,ssh,SF,822,7214,1,2,1,1,2,1,2,1,0,9,8,2,7,0.0,1,0,327,7,0.9032481050951305,0.08095373611568812,0.6535867700444199,0.45507563552038444,0.13773409888780863,0.3215330088383408,0.20522008729407182,241,105,0.27967385654644317,0.30328102606544527,0.9019161078378828,0.5374937536732345,0.015838070944874216,0.7126014072983932,0.8457448783257632,0.5400291922606877,1
683,tcp,ftp,REJ,17327,726,0,1,0,4,2,1,4,0,1,8,5,0,5,0.0,0,1,442,121,0.26741527847210766,0.8766138270158916,0.2739887815430181,0.16355379453018737,0.05434809834865706,0.03465070981401708,0.18951904323737678,38,166,0.19152132205014816,0.3625832125946771,0.39718688631712884,0.04929966240916994,0.5578101257354344,0.6880305189519813,0.3462660507879305,0.46103356809781204,0
871,tcp,dns,REJ,47057,46600,0,2,1,3,1,0,1,1,1,8,8,1,9,0.0,0,1,51,339,0.8123907241861509,0.7288698044883412,0.5930561899673576,0.30412384946803617,0.018531233594333285,0.12722488693701073,0.12561561315623593,198,209,0.5042634607930315,0.06640535346049736,0.24527930497436734,0.0023474738674531537,0.3794613805934648,0.31931688002137404,0.6546211935154629,0.32589014339364275,0
725,udp,dns,SF,6150,11362,0,1,0,1,2,1,2,1,0,7,7,0,8,0.0,0,0,373,174,0.0824059718619482,0.3014630594588007,0.48922725474991924,0.621106324910203,0.14362137806881625,0.9146945603370571,0.3110070036708874,138,0,0.8656450363727319,0.9893495140420392,0.4484078410159329,0.2447998730017259,0.5065499999085472,0.2522024021593309,0.7093142948034834,0.4756550309249171,0
986,udp,ftp,S0,4425,18297,0,1,2,2,0,1,3,1,1,9,7,2,9,0.0,0,1,430,387,0.599967858261066,0.5993729928719863,0.1333444673163704,0.3018000558611551,0.6579494857816259,0.493543659589453,0.8859221144434251,35,38,0.24134970383749987,0.03929194515069245,0.32053616680649555,0.6805830929187673,0.5628302372146029,0.9559187999620442,0.5861823540883414,0.6028075322667594,1
546,icmp,ftp,S0,16032,30448,1,1,1,6,3,0,6,1,0,9,0,2,3,0.0,1,1,375,178,0.48564686533427714,0.20126378813447243,0.24254427658297073,0.8997430784088717,0.7274770779964966,0.45357280961517477,0.774928472305955,51,20,0.0785362427927987,0.654907123147859,0.744419253813326,0.1212648933591367,0.3133676944572782,0.9232995082699295,0.3572419681701362,0.9859915721706594,0
960,icmp,dns,S0,2198,26172,1,1,0,7,0,1,2,0,0,0,8,2,7,0.0,0,1,262,84,0.545923533309,0.8902366217957709,0.29169345072158603,0.6284069576409897,0.7865057135281222,0.038049178310090914,0.7352512163067935,30,64,0.3564047358496647,0.4427359277064583,0.9712199118854944,0.11376195880454942,0.2951088601842853,0.4573166098928203,0.5770533417135443,0.9377645593182242,0
738,icmp,ftp,SF,20079,42874,0,0,1,5,4,0,8,0,0,1,5,0,9,0.0,0,1,266,450,0.9262052018843451,0.1149063433619103,0.924309567052558,0.4386490184359845,0.24370821190434266,0.7286370223168991,0.7973368056499627,32,14,0.7476518245649778,0.9489162181887151,0.4380336566976468,0.4109606080359033,0.7334018493349057,0.8461938661543734,0.3422655927897462,0.8621529582931218,0
612,udp,dns,REJ,36220,7657,1,1,0,4,3,0,7,0,0,5,8,2,2,0.0,1,1,358,44,0.8713152472468535,0.0038371455078008987,0.23038663938588944,0.03875693555418247,0.3058948132615199,0.5280680809320789,0.26941788932957167,140,131,0.5506905446947946,0.24599974030679517,0.8610333999722404,0.6478370386082265,0.8712769881211572,0.45232347763429603,0.08387373855201208,0.8891305357048583,0
942,udp,dns,S0,41874,18850,0,2,0,0,2,0,3,1,0,9,2,2,2,0.0,1,1,316,135,0.785083657239757,0.5020081977391821,0.28924390281966816,0.49954833520467123,0.48313464556549945,0.20208093608652078,0.8874416907524878,145,187,0.8167933695743474,0.5320868239380113,0.5658630735596195,0.7120719922479305,0.19258163245852788,0.4243890180725104,0.9928039781860144,0.46784918329204295,1
461,icmp,ssh,S0,13859,25425,1,0,1,7,4,0,0,1,1,4,2,0,7,0.0,0,1,323,342,0.273698457678371,0.5831278234528693,0.3693541300894323,0.7647762421250892,0.0631830968602265,0.11007376018105719,0.1373033751416044,168,60,0.959592147609234,0.48235620858275297,0.15723566509423348,0.17845067409837478,0.09761876053514895,0.15676294759929466,0.1271824536325109,0.6574443271774648,0
642,icmp,http,SF,31419,26685,0,2,2,2,3,1,0,1,1,8,5,1,4,0.0,1,1,408,15,0.9118186286860916,0.5789653202958044,0.663742738625387,0.26555759801241363,0.6111415232112462,0.3833878636319985,0.33634572671558194,57,147,0.792662476751617,0.7028664440501013,0.6906227420813416,0.07958814737204245,0.8977958063920259,0.42640605649197283,0.07234838383605735,0.8950667229362141,0
768,udp,dns,S0,8705,47319,1,0,0,5,2,1,0,1,0,4,8,1,2,0.0,0,0,395,332,0.09750769246387525,0.05451192743782629,0.11823839247214052,0.8067735696487673,0.9837350336757578,0.8371619641950256,0.5867481189673429,183,137,0.6038030788437534,0.06801023195242051,0.5134344971258201,0.9403970339455442,0.34989546364739865,0.537416938599807,0.8785307492071559,0.39295076499135306,0
4,icmp,smtp,SF,42880,24578,0,1,0,2,0,1,0,1,1,1,6,2,9,0.0,1,1,153,194,0.8533292165587878,0.3140438069184325,0.9539452124937761,0.2518067660508815,0.36080631137800256,0.8652945592010245,0.10290508834200063,151,86,0.4933415880523805,0.19378913002335485,0.6506065232521034,0.26066638256210173,0.5513173906628142,0.022504327428686466,0.3018346608928951,0.9617624783454688,0
217,tcp,http,REJ,23236,28831,0,0,0,6,3,0,7,0,0,9,2,0,0,0.0,0,0,357,495,0.3281600723536078,0.4991989468413318,0.8655712200947645,0.8237463879508005,0.7528474750913839,0.6028463803956364,0.7301301877764249,200,104,0.04006908634826667,0.21456482009284983,0.889687412571665,0.8533464976087238,0.35954314452000347,0.4441130051754064,0.6502969740735076,0.415786062069183,1
502,udp,http,SF,22419,7906,1,0,2,6,2,1,2,1,1,3,2,2,2,0.0,0,1,365,8,0.053772311661983374,0.21657918562724088,0.5772160730089502,0.0852683416116774,0.500033915569608,0.7275364272301427,0.38724604820347497,127,33,0.9843219788140413,0.7381507548416897,0.4404345706560461,0.8634914504628183,0.1258023363460513,0.7813562183952003,0.32900572966223285,0.6010826653932156,1
766,icmp,http,SF,19978,7287,0,2,2,8,0,1,5,0,0,8,1,0,8,0.0,0,1,139,315,0.6693569842407483,0.8726258854858964,0.6740378674249567,0.8661837088690295,0.12781184436038273,0.11515578740287036,0.7844056656084001,30,123,0.3834811225750425,0.18913869632674007,0.9011776232173556,0.7725225917625445,0.589331644947728,0.6800460563742698,0.39145427079447115,0.7098047132723719,0
397,udp,ssh,SF,37609,33660,1,2,1,4,4,0,2,1,1,0,8,0,4,0.0,0,1,426,333,0.23127992831595545,0.08710928946143404,0.01666047124421599,0.4991864509333305,0.5822374488025863,0.5881260654678548,0.49289628558460274,54,109,0.1522282139168668,0.5734917638909767,0.7506690142816549,0.16883360665257008,0.5251408517696297,0.635156988863935,0.2621129720167965,0.9505920130759383,1
870,tcp,dns,SF,15358,10222,1,1,2,7,4,0,4,1,0,0,2,1,9,0.0,0,1,50,332,0.24357112586463192,0.48738444167204287,0.3389447753484487,0.296537589620262,0.29987426844406495,0.6669657034871818,0.18087452442533636,252,175,0.6667088553964567,0.2152438205009537,0.48860492587798476,0.8218014592542003,0.20299355919119721,0.9095554284372025,0.3430440057930102,0.24461627405226605,1
794,udp,ssh,REJ,34177,37443,0,0,1,9,4,1,6,0,0,6,4,1,1,0.0,1,0,116,326,0.3060471662287715,0.691416057513152,0.795660230661442,0.26511325041514877,0.034403208453458234,0.2007128429137922,0.7347618113553444,232,32,0.28428828909545933,0.8616249500839784,0.6032221356579637,0.7692505592415867,0.45186904465227784,0.01803200982523001,0.4107004005865431,0.7461309782386423,1
392,udp,dns,REJ,29378,34701,1,0,1,9,4,0,1,0,1,2,8,0,6,0.0,0,0,420,14,0.06368476750251673,0.26175110013448244,0.07748297379238589,0.43201055893036266,0.6349297301177438,0.8801547329102589,0.25214395583894356,9,97,0.5857782709310476,0.9421854544896385,0.32558113251901144,0.5967229901062171,0.7969475040156458,0.5570475861922342,0.7204160690923429,0.5208155861440822,1
206,udp,ssh,S0,37334,17764,1,0,2,7,1,0,5,1,1,9,7,2,1,0.0,0,1,45,326,0.17712714419825404,0.6242407369975181,0.2823138342107202,0.999049498103645,0.8589323493247276,0.19499673752101976,0.4908103012680428,187,230,0.5867679078445912,0.5184929749422404,0.9835972997387742,0.33720203516895275,0.5904261031078913,0.7873488484097071,0.5115361942347918,0.26855714062064107,0
14,udp,ssh,REJ,11382,44641,1,1,1,0,3,0,5,1,0,1,1,1,3,0.0,0,0,308,101,0.005139627585560302,0.8293851501423746,0.5852968283343113,0.22032739343758256,0.34476976689987415,0.3134773598464504,0.07553326915690761,129,60,0.44572982090286917,0.3523088842091783,0.667351163050396,0.2625086042665441,0.09691732706699485,0.5413353827012672,0.9435652171569769,0.7766068397963906,1
857,tcp,smtp,REJ,14596,17674,1,1,2,4,3,0,2,1,1,8,2,2,6,0.0,0,1,87,225,0.4454095211057868,0.19033697509504754,0.2564130276989418,0.10321664887899962,0.3902955472127705,0.6205568470234586,0.6178666544120367,229,9,0.8361186155450426,0.23405777501749914,0.043846852496629896,0.12188921208035897,0.5480214972291351,0.32389555258037916,0.04188039383877551,0.5522222801738466,1
553,udp,ssh,S0,33572,18024,1,1,1,2,1,1,5,1,0,2,1,1,3,0.0,0,1,207,424,0.08425537741797129,0.9172205918248628,0.9339779741445192,0.5850351687186619,0.8910216829672115,0.6383500651307308,0.6658577662162772,14,181,0.26496706155544303,0.049781001523043766,0.32662190574800876,0.5097570669008714,0.7027382992895869,0.13625056509197786,0.5030683226320282,0.6609738206496758,0
891,udp,ftp,REJ,13221,46007,0,1,2,0,2,0,9,0,1,1,7,1,6,0.0,1,0,376,277,0.682652605044199,0.553558532662358,0.13105863080429037,0.4885424664402571,0.8136088133673559,0.6993847409873672,0.37867420997278356,2,83,0.44863259161773417,0.2685000761974954,0.6233144337590575,0.5852608755098465,0.7927034057807514,0.8875630718161913,0.5842247888317181,0.322901068577901,0
460,icmp,smtp,SF,1279,23874,1,1,2,3,2,0,9,1,1,7,5,2,6,0.0,1,0,268,407,0.23562285119164839,0.29923200430106056,0.7973943579077786,0.5241962710633074,0.7149528235517771,0.11201171306820568,0.9544227803210739,42,64,0.5376921285909715,0.6542357799453179,0.0563332777992398,0.3593389905157872,0.6291175786342668,0.470762392387603,0.9201969860742739,0.481273951827605,0
690,udp,ssh,SF,45960,43642,1,2,1,7,4,0,4,0,0,9,5,1,0,0.0,0,1,88,112,0.9435741440351771,0.43085827538227073,0.5079486919064082,0.6669354175572171,0.24879706375314792,0.8494644299285553,0.8741689214820684,158,76,0.6636247207672996,0.5336169313092108,0.023884191319142767,0.47535906768086855,0.15265816454078374,0.8781151969857014,0.049158523621427586,0.6173542509880671,0
574,icmp,http,S0,7083,32284,1,0,0,2,0,0,1,1,1,5,8,1,5,0.0,1,1,380,484,0.8712516273986526,0.31219188378638796,0.750330775819956,0.2671440698706493,0.9102166549666445,0.5328471322832599,0.7079409157399947,197,0,0.7839718505055895,0.9440412782809274,0.45002423952780257,0.3635144573692667,0.7101732665901607,0.5858521224331683,0.573499584935216,0.404910814269844,1
863,tcp,ftp,S0,43861,17602,1,0,1,9,2,0,8,0,1,5,7,2,8,0.0,0,0,117,427,0.28944089496820824,0.7251111599333161,0.31071532831144744,0.9106649953838885,0.154415757539213,0.47132179410506836,0.7136520744937427,66,132,0.39480728287825606,0.3962772624917006,0.33269017969267,0.6410060573207013,0.6773418460815164,0.6741921166150008,0.853629928527957,0.1983725398477013,0
742,tcp,ftp,S0,17771,37784,1,0,2,1,0,0,7,0,0,9,3,1,1,0.0,1,1,53,0,0.7832154546566787,0.7963006634151322,0.5144896023120388,0.43567206612229037,0.6267705194172218,0.9810976245135096,0.25240171494215125,55,79,0.646046944096596,0.6938633423283945,0.4382986080331659,0.9012592077965633,0.02442688294063322,0.80426115437845,0.24192772811923657,0.961640492315304,1
240,tcp,ftp,SF,29975,23265,0,0,0,8,3,0,2,1,1,6,3,1,2,0.0,1,0,440,265,0.8032449046648062,0.832937392318661,0.8568353497231763,0.12908619514246178,0.0288011805465187,0.7403782969410198,0.656815231088449,62,14,0.15061095306851913,0.4893227474751214,0.26269330988000517,0.16392026204694488,0.41174766759024317,0.6591555446001344,0.8762923485239374,0.5114675400426174,1
563,tcp,smtp,REJ,45648,25931,1,0,1,9,0,0,7,0,0,6,8,1,9,0.0,0,1,115,490,0.9865631141144104,0.9857682495857412,0.4668780991231044,0.7422987567339443,0.6437198063249459,0.11800602661937487,0.19820626523551965,202,240,0.9326481005424786,0.5125762159242117,0.1647177469429809,0.3814088099031234,0.3329502469623733,0.3980548406789377,0.019043409274291823,0.7339203702877005,0
95,icmp,ssh,SF,48285,28841,0,0,1,4,3,1,8,1,0,5,0,2,4,0.0,1,1,117,207,0.597839986845685,0.7912842924966835,0.3597198619102696,0.6431043526178503,0.27714435187335984,0.7565391672262407,0.14400322391982212,14,27,0.38305880642100354,0.2677743146041175,0.6891433569803377,0.14086860395086132,0.6694120642536434,0.513633383928651,0.7324546291337297,0.4110471935560581,0
899,udp,ssh,S0,19063,29192,0,0,1,6,1,0,2,0,0,3,1,0,8,0.0,1,0,259,109,0.08196573464366219,0.6013840706885634,0.5361553862527361,0.3157434024840371,0.44967697718372,0.09524893397286949,0.9994678942025802,108,222,0.7295214219764384,0.4549507768419997,0.5145711162678005,0.624943770407832,0.21613581231092072,0.8030455246758799,0.933113221168653,0.35513176402571633,1
733,tcp,http,REJ,2106,46542,0,0,0,1,1,1,2,1,0,8,1,2,3,0.0,0,0,74,199,0.646837228926381,0.3392202983917838,0.7173627530363669,0.6215187240340485,0.3452645520570531,0.027470562512984853,0.6223759314731742,115,22,0.020341081882177647,0.47078499701270726,0.20015421124936683,0.7288705094885958,0.5908719229742585,0.3736502963729842,0.6571976616400622,0.407164298467125,1
484,udp,http,REJ,24557,42520,0,2,2,8,4,0,1,0,0,5,5,0,0,0.0,0,0,479,439,0.6249797483760352,0.5445954487107494,0.44356334549850274,0.21986195636897687,0.1727567562462099,0.4036258952698971,0.4309878726571905,91,239,0.205187142904807,0.7066425217489339,0.3195894262599983,0.9319127325974559,0.9132059618141724,0.3881214567684971,0.43902924398044796,0.4091966437856498,0
406,icmp,ftp,SF,48854,15585,1,0,1,8,2,0,7,1,1,3,3,1,3,0.0,1,1,304,368,0.6383505774204318,0.04106817279040542,0.938876975142273,0.44483935934052954,0.6219807900938741,0.9935781728192187,0.28816452288395134,137,108,0.487082544323578,0.9406399991861139,0.5918079076633259,0.2788719262609649,0.7978023722086077,0.09569011605800115,0.04488101647271803,0.5441801159419536,0
230,icmp,http,S0,20607,25559,0,2,1,3,4,0,9,1,0,2,9,0,5,0.0,1,1,6,472,0.3071456481042115,0.7448250755299131,0.29494582404234204,0.8994125221673253,0.8819755551406074,0.17488393619486264,0.6039204436622274,165,106,0.8782524677323466,0.3293212774825043,0.07222934827247784,0.9502112058654302,0.9214577362165304,0.9145844352217477,0.9201138133226288,0.5434698699813632,0
748,icmp,smtp,SF,37599,40059,0,1,1,3,3,0,0,0,0,3,2,2,4,0.0,1,1,365,305,0.8596795850803329,0.4459555450921018,0.4754636061691204,0.13353423316074942,0.9590842422824034,0.67264434352679,0.049593508220086124,46,144,0.5272551499506771,0.042200468581298445,0.14745300926617955,0.0632626718206748,0.97850596693269,0.09103631494544173,0.4702962226915748,0.49715381588287166,1
